ssim,psnr
0.9430846378834108,34.97871869783618
0.9194865234807752,32.412502410647484
0.9402696935936095,34.155119215952915
0.9252209361989678,32.60428996727195
0.9473154660401588,35.08319610693609
0.9249010170921194,32.25653074187696
0.946073497902288,34.74619500077005
0.9265758950411069,31.214341488522948
0.9418820373426726,32.67480316215079
0.9298756926916204,30.391580801325887
0.9415350553524312,32.16889507943907
0.9612625935014243,35.58410208343487
0.9522872057881264,33.757077146637364
0.9665445196288018,37.17072441618116
0.958044270816185,35.67690243535069
0.9601978565706962,35.59727454108357
0.9442916748881367,32.953048832796064
0.9520475093696803,34.55156839656106
0.9331153171492897,31.9651252220182
0.9256619982045577,30.348428877062915
0.9553642449374317,35.53358489481694
0.9205714614680969,31.49601322508872
0.946152976874578,34.44984593337417
0.9246769655004323,31.697918418547122
0.944677088268169,33.78075479916359
0.9282362862060863,31.945066958550928
0.942743500853158,33.64346237559228
0.924459907265866,32.1147885523263
0.9529981033776008,35.69275857006657
0.9294660015326417,32.69557018675842
0.9391973574808691,34.087221692356486
0.9414593939256897,33.88597682652899
0.9419119827777294,34.08214768036821
0.9603518986825459,36.49895923148514
0.9285918761000247,32.32803274883424
0.9501998504928324,34.71084013064586
0.9235636729553662,31.762110116135403
0.9362902577728864,33.16676511497869
0.90703012474946,29.830072266509347
0.9183221536589333,31.51120158864518
0.9682407163943169,37.412135449421726
0.930257307899463,32.627858692173795
0.9328611288981049,32.208772523998775
0.9107423873600039,29.829837233404206
0.9476956052571871,34.649548895689904
0.9326207936842565,33.62714308268976
0.9571439702438892,35.94531810571313
0.9304972087739696,32.454279793014265
0.954010435687065,35.24709172976961
0.9401692260228892,33.06922070231011
0.9220050949711005,30.553760053487295
0.931256734282364,31.78016750251055
0.9154452025091614,29.335727800464056
0.9387340229987264,33.48238778682541
0.9351792073863018,32.64085628913073
0.9452123099354306,34.107662077334766
0.9416875779139392,33.709696767835375
0.945872289233586,34.13943015871543
0.9300806258583474,31.053191862992758
0.9462222521581699,35.04212506459798
0.9495647118624977,34.15382762200793
0.9523075194269445,35.17741959964041
0.9584486572799968,35.86026163807037
0.9416794795493941,32.88881377380428
0.957907768218458,35.50138561150595
0.9456489792925357,33.84611667844159
0.9503832326296491,33.710841833115424
0.9421183254989599,32.48261314120388
0.9548872717647096,35.04601849218262
0.9410306254926093,32.65736276629782
0.9431924950973807,33.639155790090285
0.9540676896829353,35.4357276682086
0.9253700178140641,30.27603059155836
0.9349234449053724,31.67531076286012
0.9166259956048429,30.249296255963692
0.9515727532286953,35.58544393125406
0.931112821397798,33.28257264727542
0.9520810936897672,35.89048999275271
0.9374542504327712,33.97875433731234
0.9348337563608137,33.49014604454655
0.940418052651568,34.2528584509355
0.9114307567575428,31.348076205915774
0.9298559910411598,33.04186149224972
0.9083888238369101,30.63528497206937
0.9354540018702939,33.50700758463201
0.9128466935798489,30.905590500967122
0.9457885070737164,34.928537255387155
0.9173998608671484,31.86310606950514
0.9471744990057513,34.66788270750983
0.9318754706406632,33.31524941829678
0.915572680532516,31.3088982458326
0.9441348471077258,33.94909188622127
0.9169612321738648,30.691632983123487
0.9458930497000433,33.74993243112623
0.9243843086109841,31.124862617020813
0.9428223207827547,33.14187511868032
0.9155728606158415,30.210220725238553
0.9489847753252867,33.49141168864829
0.9241851700141325,30.21142693531452
0.92399143678996,30.183923558112813
0.9473067086243352,32.82130432453092
0.9234202338891547,29.60492775594645
0.9392092695217409,30.69335210890834
0.9065575142894975,27.173278738547886
0.9388760405627861,30.28350167835707
0.9135896653057612,28.08549669773641
0.9160095779276631,28.20496589756527
0.9066808018093432,26.900442752941203
0.9208162003090408,28.68509992774076
0.9333581743218108,29.795182030627203
0.9131553937662051,28.450047897858838
